%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2020 188 6 0 -999.00 10.90 177.90 -999.00 -999.00 18.48000 71.95 15.47 98.12 0.06 354.65 2020.00 325.06 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 7 0 -999.00 21.95 152.58 -999.00 -999.00 19.17000 69.79 15.63 98.18 0.10 273.48 2020.00 343.84 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 8 0 -999.00 50.24 166.87 -999.00 -999.00 19.10000 69.41 15.53 98.25 0.05 434.22 2020.00 344.29 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 9 0 -999.00 73.66 178.76 -999.00 -999.00 18.85000 70.76 15.41 98.28 0.05 577.06 2020.00 323.79 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 10 0 -999.00 85.22 193.26 -999.00 -999.00 17.76000 70.86 15.25 98.36 0.05 702.01 2020.00 310.56 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 11 0 -999.00 65.88 183.88 -999.00 -999.00 17.82000 72.56 15.27 98.40 0.09 534.96 2020.00 343.31 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 12 0 -999.00 71.58 185.90 -999.00 -999.00 17.96000 69.94 15.64 98.46 0.05 640.19 2020.00 330.84 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 13 0 -999.00 50.69 180.94 -999.00 -999.00 18.43000 68.32 15.78 98.47 0.06 553.20 2020.00 318.15 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 14 0 -999.00 37.28 179.06 -999.00 -999.00 18.14000 66.21 15.99 98.51 0.01 498.86 2020.00 315.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 15 0 -999.00 18.20 170.43 -999.00 -999.00 17.67000 65.19 16.06 98.54 0.02 405.39 2020.00 319.58 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 16 0 -999.00 6.16 154.49 -999.00 -999.00 16.92000 66.24 15.89 98.53 0.01 332.24 2020.00 316.34 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 17 0 -999.00 -7.20 133.16 -999.00 -999.00 15.66000 68.31 15.72 98.55 0.01 215.35 2020.00 320.56 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 18 0 -999.00 -18.33 108.92 -999.00 -999.00 15.93000 71.35 15.32 98.54 0.02 111.64 2020.00 323.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 19 0 -999.00 -14.29 112.30 -999.00 -999.00 15.78000 74.25 14.92 98.56 0.07 42.54 2020.00 321.89 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 20 0 -999.00 -15.49 96.75 -999.00 -999.00 14.25000 76.83 14.57 98.59 0.03 3.62 2020.00 318.28 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 21 0 -999.00 -18.06 91.17 -999.00 -999.00 13.88000 79.31 14.26 98.60 0.05 0.00 2020.00 324.94 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 22 0 -999.00 -19.14 83.57 -999.00 -999.00 14.83000 79.90 13.87 98.60 0.01 0.00 2020.00 322.57 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 188 23 0 -999.00 -19.80 80.96 -999.00 -999.00 15.67000 80.50 13.84 98.62 0.01 0.00 2020.00 314.87 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 0 0 -999.00 -17.34 77.79 -999.00 -999.00 16.23000 81.42 13.74 98.60 0.01 0.00 2020.00 318.21 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 1 0 -999.00 -16.81 75.99 -999.00 -999.00 15.75000 82.75 13.66 98.61 0.02 0.00 2020.00 316.92 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 2 0 -999.00 -17.59 78.98 -999.00 -999.00 15.89000 83.16 13.63 98.61 0.04 6.63 2020.00 310.56 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 3 0 -999.00 -11.07 88.23 -999.00 -999.00 15.99000 83.13 13.68 98.63 0.11 52.04 2020.00 321.64 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 4 0 -999.00 2.27 94.67 -999.00 -999.00 14.95000 84.05 13.72 98.64 0.10 127.64 2020.00 327.44 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 5 0 -999.00 11.10 101.67 -999.00 -999.00 14.50000 83.76 13.92 98.64 0.15 204.67 2020.00 319.58 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 6 0 -999.00 18.17 101.43 -999.00 -999.00 14.04000 83.39 14.26 98.67 0.08 231.52 2020.00 334.53 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 7 0 -999.00 40.45 107.73 -999.00 -999.00 13.60000 83.86 14.35 98.71 0.12 333.07 2020.00 349.08 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 8 0 -999.00 21.57 128.65 -999.00 -999.00 13.76000 83.92 14.46 98.76 0.82 326.54 2020.00 344.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 9 0 -999.00 22.69 146.68 -999.00 -999.00 14.63000 83.47 14.59 98.81 0.24 376.66 2020.00 342.85 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 10 0 -999.00 41.55 140.93 -999.00 -999.00 14.21000 82.65 14.25 98.89 0.23 467.45 2020.00 337.95 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 11 0 -999.00 59.25 153.17 -999.00 -999.00 13.84000 79.14 14.58 98.96 0.08 529.81 2020.00 346.93 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 12 0 -999.00 63.67 145.02 -999.00 -999.00 13.97000 78.23 14.33 99.00 0.04 500.71 2020.00 336.45 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 13 0 -999.00 81.21 153.90 -999.00 -999.00 14.66000 76.07 14.57 99.04 0.01 604.40 2020.00 319.37 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 14 0 -999.00 72.23 148.22 -999.00 -999.00 14.70000 75.33 14.62 99.07 0.02 529.58 2020.00 324.21 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 15 0 -999.00 52.29 139.17 -999.00 -999.00 14.52000 75.41 14.64 99.12 0.02 445.81 2020.00 320.14 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 16 0 -999.00 30.20 120.60 -999.00 -999.00 13.34000 76.30 14.60 99.14 0.01 327.81 2020.00 317.48 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 17 0 -999.00 9.15 99.96 -999.00 -999.00 11.66000 77.65 14.37 99.17 0.03 168.85 2020.00 324.38 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 18 0 -999.00 0.07 85.48 -999.00 -999.00 11.01000 79.02 14.19 99.20 0.01 111.14 2020.00 324.88 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 19 0 -999.00 -2.58 71.33 -999.00 -999.00 10.99000 80.21 13.90 99.24 0.00 36.71 2020.00 331.04 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 20 0 -999.00 -8.97 62.89 -999.00 -999.00 10.30000 82.62 13.44 99.24 0.00 3.31 2020.00 317.44 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 21 0 -999.00 -10.12 51.55 -999.00 -999.00 9.14000 85.57 13.08 99.24 0.00 0.00 2020.00 304.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 22 0 -999.00 -8.45 39.94 -999.00 -999.00 9.00000 86.95 12.74 99.23 0.00 0.00 2020.00 303.83 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 189 23 0 -999.00 -6.67 32.47 -999.00 -999.00 8.97000 88.47 12.54 99.27 0.00 0.00 2020.00 301.53 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 0 0 -999.00 -5.97 29.77 -999.00 -999.00 9.09000 88.55 12.45 99.25 0.00 0.00 2020.00 294.99 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 1 0 -999.00 -5.30 29.00 -999.00 -999.00 9.05000 88.15 12.28 99.22 0.00 0.00 2020.00 292.87 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 2 0 -999.00 -4.55 30.31 -999.00 -999.00 9.03000 87.95 12.28 99.22 0.00 8.01 2020.00 291.99 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 3 0 -999.00 -2.35 35.93 -999.00 -999.00 8.68000 88.10 12.59 99.22 0.00 63.76 2020.00 293.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 4 0 -999.00 4.58 44.82 -999.00 -999.00 8.50000 87.79 13.21 99.21 0.00 148.24 2020.00 295.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 5 0 -999.00 18.11 65.55 -999.00 -999.00 7.97000 85.43 13.64 99.21 0.01 274.10 2020.00 296.52 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 6 0 -999.00 34.67 90.31 -999.00 -999.00 7.64000 82.27 14.18 99.19 0.01 400.22 2020.00 305.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 7 0 -999.00 58.23 80.11 -999.00 -999.00 8.18000 78.31 14.73 99.20 0.08 507.90 2020.00 308.69 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 8 0 -999.00 74.94 100.85 -999.00 -999.00 8.77000 73.78 15.14 99.22 0.06 607.24 2020.00 316.09 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 9 0 -999.00 60.24 136.45 -999.00 -999.00 8.91000 72.20 15.05 99.23 0.39 626.35 2020.00 304.28 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 10 0 -999.00 69.86 128.64 -999.00 -999.00 8.78000 74.08 15.09 99.23 0.20 631.45 2020.00 324.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 11 0 -999.00 74.88 149.15 -999.00 -999.00 9.05000 77.18 14.37 99.24 0.62 648.76 2020.00 333.78 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 12 0 -999.00 52.00 161.35 -999.00 -999.00 9.54000 79.14 14.09 99.26 0.56 586.28 2020.00 339.84 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 13 0 -999.00 31.61 142.14 -999.00 -999.00 9.15000 77.52 14.13 99.27 0.12 460.82 2020.00 325.17 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 14 0 -999.00 41.06 131.97 -999.00 -999.00 8.99000 78.53 13.56 99.27 0.43 391.38 2020.00 336.27 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 15 0 -999.00 22.94 115.03 -999.00 -999.00 8.80000 79.95 13.18 99.28 0.66 232.22 2020.00 341.33 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 16 0 -999.00 11.62 98.55 -999.00 -999.00 8.46000 78.93 13.26 99.29 0.25 165.33 2020.00 342.88 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 17 0 -999.00 6.84 84.76 -999.00 -999.00 7.71000 76.33 13.46 99.30 0.04 151.82 2020.00 330.64 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 18 0 -999.00 2.23 71.95 -999.00 -999.00 7.57000 76.08 13.39 99.28 0.06 124.34 2020.00 304.99 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 19 0 -999.00 -2.65 66.79 -999.00 -999.00 8.59000 77.07 13.08 99.30 0.05 36.11 2020.00 325.16 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 20 0 -999.00 -2.20 72.38 -999.00 -999.00 9.36000 80.11 12.24 99.32 0.08 3.02 2020.00 325.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 21 0 -999.00 -2.33 77.25 -999.00 -999.00 9.19000 80.73 12.02 99.31 0.02 0.00 2020.00 304.25 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 22 0 -999.00 0.42 76.06 -999.00 -999.00 9.29000 78.89 11.77 99.32 0.03 0.00 2020.00 311.98 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 190 23 0 -999.00 1.76 73.73 -999.00 -999.00 10.13000 79.81 11.57 99.31 0.07 0.00 2020.00 317.35 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 0 0 -999.00 2.30 71.08 -999.00 -999.00 9.86000 81.45 11.27 99.30 0.13 0.00 2020.00 298.67 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 1 0 -999.00 3.28 69.62 -999.00 -999.00 9.13000 83.36 11.02 99.31 0.06 0.00 2020.00 302.92 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 2 0 -999.00 3.22 69.89 -999.00 -999.00 8.64000 83.12 11.11 99.32 0.02 5.26 2020.00 310.94 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 3 0 -999.00 4.46 73.46 -999.00 -999.00 8.41000 82.72 11.49 99.35 0.04 45.59 2020.00 309.99 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 4 0 -999.00 10.27 82.96 -999.00 -999.00 8.98000 80.88 12.18 99.36 0.07 138.64 2020.00 298.53 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 5 0 -999.00 12.51 105.85 -999.00 -999.00 9.09000 78.11 12.53 99.39 0.08 230.86 2020.00 299.42 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 6 0 -999.00 28.94 129.06 -999.00 -999.00 9.34000 76.17 12.89 99.40 0.14 371.90 2020.00 299.43 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 7 0 -999.00 45.11 131.38 -999.00 -999.00 9.75000 72.62 13.22 99.40 0.14 478.87 2020.00 304.86 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 8 0 -999.00 62.70 137.53 -999.00 -999.00 10.03000 70.46 13.59 99.42 0.18 548.18 2020.00 321.44 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 9 0 -999.00 60.43 160.35 -999.00 -999.00 10.49000 68.67 13.89 99.43 1.53 620.97 2020.00 310.37 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 10 0 -999.00 57.59 187.90 -999.00 -999.00 9.55000 76.80 13.12 99.45 0.06 668.15 2020.00 314.34 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 11 0 -999.00 66.49 145.72 -999.00 -999.00 9.58000 72.70 13.63 99.47 0.06 574.09 2020.00 315.29 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 12 0 -999.00 74.58 150.19 -999.00 -999.00 11.08000 67.50 14.24 99.51 0.02 624.13 2020.00 313.72 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 13 0 -999.00 51.66 149.57 -999.00 -999.00 12.79000 68.21 14.11 99.52 0.04 511.15 2020.00 308.83 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 14 0 -999.00 42.52 147.32 -999.00 -999.00 12.77000 70.23 14.36 99.51 0.01 494.81 2020.00 318.15 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 15 0 -999.00 24.58 130.03 -999.00 -999.00 12.49000 72.26 14.20 99.51 0.13 368.68 2020.00 334.02 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 16 0 -999.00 13.15 124.43 -999.00 -999.00 12.39000 70.94 14.20 99.54 0.01 333.51 2020.00 309.91 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 17 0 -999.00 1.46 106.47 -999.00 -999.00 12.07000 72.69 14.03 99.56 0.03 237.15 2020.00 306.11 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 18 0 -999.00 -9.42 89.03 -999.00 -999.00 11.88000 74.04 13.74 99.59 0.01 130.23 2020.00 305.28 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 19 0 -999.00 -11.05 64.28 -999.00 -999.00 11.62000 75.89 13.34 99.61 0.00 46.51 2020.00 303.07 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 20 0 -999.00 -13.94 56.02 -999.00 -999.00 11.59000 78.23 12.79 99.66 0.01 3.06 2020.00 301.16 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 21 0 -999.00 -12.52 52.98 -999.00 -999.00 11.10000 80.08 12.34 99.68 0.12 0.00 2020.00 301.06 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 22 0 -999.00 -9.84 45.90 -999.00 -999.00 11.38000 86.97 11.92 99.72 0.03 0.00 2020.00 309.41 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 191 23 0 -999.00 -8.97 37.38 -999.00 -999.00 10.08000 88.26 11.68 99.72 0.09 0.00 2020.00 299.67 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 0 0 -999.00 -7.42 32.39 -999.00 -999.00 9.93000 88.04 11.65 99.74 0.10 0.00 2020.00 304.05 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 1 0 -999.00 -5.76 29.40 -999.00 -999.00 9.57000 89.44 11.83 99.75 0.02 0.00 2020.00 321.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 2 0 -999.00 -5.60 25.84 -999.00 -999.00 9.37000 90.45 11.83 99.74 0.00 6.02 2020.00 297.52 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 3 0 -999.00 -2.59 27.96 -999.00 -999.00 9.31000 90.69 12.28 99.75 0.00 50.09 2020.00 307.42 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 4 0 -999.00 5.23 34.97 -999.00 -999.00 9.81000 89.42 12.82 99.75 0.05 145.19 2020.00 297.92 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 5 0 -999.00 19.22 53.19 -999.00 -999.00 9.51000 87.56 13.24 99.76 0.05 240.88 2020.00 313.81 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 6 0 -999.00 34.06 68.32 -999.00 -999.00 8.79000 84.17 13.76 99.78 0.05 374.95 2020.00 304.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 7 0 -999.00 54.35 82.09 -999.00 -999.00 8.62000 80.24 14.26 99.79 0.05 496.73 2020.00 303.81 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 8 0 -999.00 65.06 95.07 -999.00 -999.00 7.83000 75.25 14.60 99.79 0.04 573.01 2020.00 304.16 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 9 0 -999.00 71.79 103.90 -999.00 -999.00 7.21000 70.34 14.89 99.78 0.01 641.71 2020.00 301.77 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 10 0 -999.00 84.55 122.27 -999.00 -999.00 6.40000 67.73 14.91 99.76 0.01 731.91 2020.00 296.27 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 11 0 -999.00 78.43 131.41 -999.00 -999.00 4.93000 66.87 14.87 99.74 0.02 742.49 2020.00 301.53 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 12 0 -999.00 66.31 127.19 -999.00 -999.00 4.00000 64.81 15.09 99.70 0.00 696.26 2020.00 300.04 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 13 0 -999.00 52.94 122.29 -999.00 -999.00 4.84000 63.58 15.45 99.71 0.00 657.68 2020.00 302.95 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 14 0 -999.00 44.07 118.75 -999.00 -999.00 5.32000 65.11 15.40 99.70 0.00 571.12 2020.00 302.36 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 15 0 -999.00 30.60 103.36 -999.00 -999.00 5.35000 67.40 15.32 99.64 0.00 493.70 2020.00 302.67 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 16 0 -999.00 15.43 82.14 -999.00 -999.00 5.83000 69.18 15.19 99.64 0.00 379.27 2020.00 301.23 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 17 0 -999.00 1.20 57.32 -999.00 -999.00 4.25000 71.66 14.96 99.65 0.00 245.14 2020.00 305.55 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 18 0 -999.00 -3.15 30.90 -999.00 -999.00 3.03000 74.94 14.61 99.60 0.00 125.83 2020.00 307.73 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 19 0 -999.00 -2.87 14.29 -999.00 -999.00 3.02000 80.36 13.83 99.58 0.00 38.72 2020.00 313.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 20 0 -999.00 -1.98 9.99 -999.00 -999.00 2.73000 83.90 13.08 99.59 0.00 2.94 2020.00 309.24 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 21 0 -999.00 -0.36 8.94 -999.00 -999.00 3.34000 85.50 12.78 99.52 0.00 0.00 2020.00 320.09 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 22 0 -999.00 -0.75 10.76 -999.00 -999.00 4.58000 88.80 12.63 99.46 0.00 0.00 2020.00 325.29 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 192 23 0 -999.00 -2.84 12.52 -999.00 -999.00 5.71000 89.72 12.43 99.41 0.00 0.00 2020.00 308.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 0 0 -999.00 -2.42 12.70 -999.00 -999.00 5.04000 90.38 12.40 99.37 0.00 0.00 2020.00 307.17 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 1 0 -999.00 -3.33 13.87 -999.00 -999.00 5.98000 90.42 12.68 99.29 0.03 0.00 2020.00 332.79 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 2 0 -999.00 -2.08 14.49 -999.00 -999.00 7.00000 90.22 12.75 99.20 0.37 2.86 2020.00 352.55 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 3 0 -999.00 -1.55 19.78 -999.00 -999.00 8.77000 89.82 12.73 99.08 0.35 24.70 2020.00 346.82 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 4 0 -999.00 -1.60 27.40 -999.00 -999.00 8.87000 91.23 12.66 98.97 0.51 31.16 2020.00 362.96 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 5 0 -999.00 -0.06 35.81 -999.00 -999.00 8.95000 91.52 12.74 98.89 0.42 61.35 2020.00 365.98 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 6 0 -999.00 2.07 49.61 -999.00 -999.00 9.63000 92.50 12.92 98.77 0.46 96.53 2020.00 368.78 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 7 0 -999.00 4.19 35.79 -999.00 -999.00 9.74000 93.20 13.11 98.66 1.68 85.91 2020.00 366.87 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 8 0 -999.00 0.74 39.44 -999.00 -999.00 7.51000 92.54 13.22 98.56 2.05 101.46 2020.00 369.99 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 9 0 -999.00 -0.08 45.56 -999.00 -999.00 7.94000 92.64 13.27 98.51 1.56 130.24 2020.00 374.67 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 10 0 -999.00 8.89 90.22 -999.00 -999.00 5.12000 89.22 14.21 98.56 0.50 405.98 2020.00 353.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 11 0 -999.00 22.57 80.17 -999.00 -999.00 5.56000 91.09 14.63 98.62 0.12 482.96 2020.00 352.78 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 12 0 -999.00 35.22 76.11 -999.00 -999.00 7.50000 91.67 14.70 98.74 0.27 563.82 2020.00 336.81 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 13 0 -999.00 17.60 89.44 -999.00 -999.00 11.12000 87.41 13.69 98.92 0.80 447.65 2020.00 354.71 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 14 0 -999.00 -0.53 108.14 -999.00 -999.00 14.37000 87.95 13.66 99.14 0.60 321.70 2020.00 360.34 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 15 0 -999.00 -18.31 91.94 -999.00 -999.00 13.42000 87.03 13.86 99.36 0.74 138.68 2020.00 367.59 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 16 0 -999.00 -27.19 78.16 -999.00 -999.00 12.84000 88.09 13.69 99.53 0.66 59.05 2020.00 365.51 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 17 0 -999.00 -22.09 61.98 -999.00 -999.00 12.76000 88.45 13.54 99.63 0.32 41.36 2020.00 362.54 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 18 0 -999.00 -19.03 50.77 -999.00 -999.00 12.11000 88.23 13.55 99.77 0.18 41.39 2020.00 354.54 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 19 0 -999.00 -19.05 48.95 -999.00 -999.00 10.65000 89.48 13.46 99.85 0.15 21.30 2020.00 346.57 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 20 0 -999.00 -15.35 34.40 -999.00 -999.00 9.76000 91.09 13.28 99.90 0.10 1.92 2020.00 333.89 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 21 0 -999.00 -14.23 28.69 -999.00 -999.00 9.39000 91.53 13.05 99.93 0.04 0.00 2020.00 320.89 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 193 22 0 -999.00 -14.61 24.71 -999.00 -999.00 9.57000 89.61 12.50 99.94 0.00 0.00 2020.00 300.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
