%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2020 126 11 0 -999.00 68.85 90.21 -999.00 -999.00 3.65000 68.28 8.89 100.29 0.01 688.98 2020.00 284.87 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 12 0 -999.00 59.50 87.61 -999.00 -999.00 2.24000 65.29 9.18 100.24 0.00 636.56 2020.00 302.64 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 13 0 -999.00 46.39 83.91 -999.00 -999.00 0.49000 64.43 9.40 100.22 0.00 579.38 2020.00 281.17 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 14 0 -999.00 27.65 72.44 -999.00 -999.00 0.54000 62.27 9.67 100.18 0.00 494.48 2020.00 274.02 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 15 0 -999.00 9.66 57.85 -999.00 -999.00 1.02000 62.68 9.65 100.17 0.00 382.42 2020.00 275.19 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 16 0 -999.00 -0.90 38.80 -999.00 -999.00 2.27000 65.75 9.39 100.13 0.00 264.61 2020.00 272.97 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 17 0 -999.00 -4.46 18.89 -999.00 -999.00 3.38000 68.84 9.00 100.11 0.00 153.49 2020.00 273.26 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 18 0 -999.00 -7.31 5.78 -999.00 -999.00 4.34000 76.09 8.24 100.08 0.00 54.63 2020.00 272.16 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 19 0 -999.00 -12.71 4.14 -999.00 -999.00 5.06000 79.47 7.41 100.06 0.00 2.75 2020.00 268.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 20 0 -999.00 -15.23 4.53 -999.00 -999.00 5.78000 81.76 6.91 100.05 0.00 0.00 2020.00 268.05 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 21 0 -999.00 -19.32 6.31 -999.00 -999.00 6.52000 83.35 6.48 100.03 0.00 0.00 2020.00 266.65 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 22 0 -999.00 -22.61 9.02 -999.00 -999.00 6.09000 75.70 6.71 99.99 0.00 0.00 2020.00 264.63 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 126 23 0 -999.00 -24.66 12.27 -999.00 -999.00 6.84000 75.71 6.20 99.94 0.00 0.00 2020.00 262.52 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 0 0 -999.00 -24.86 15.30 -999.00 -999.00 7.61000 76.08 5.79 99.90 0.00 0.00 2020.00 260.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 1 0 -999.00 -23.70 17.89 -999.00 -999.00 7.91000 76.69 5.30 99.86 0.00 0.00 2020.00 257.63 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 2 0 -999.00 -21.29 19.62 -999.00 -999.00 7.64000 77.37 4.94 99.83 0.00 0.00 2020.00 256.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 127 3 0 -999.00 -16.36 20.87 -999.00 -999.00 7.42000 76.90 4.83 99.78 0.00 18.34 2020.00 255.48 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
