%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2020 154 6 0 -999.00 40.68 60.81 -999.00 -999.00 6.26000 56.72 11.34 100.94 0.00 427.27 2020.00 269.49 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 7 0 -999.00 65.04 77.57 -999.00 -999.00 6.65000 53.94 11.84 100.92 0.00 548.93 2020.00 271.83 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 8 0 -999.00 84.91 86.21 -999.00 -999.00 6.94000 53.50 12.25 100.90 0.00 650.18 2020.00 273.02 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 9 0 -999.00 102.66 92.99 -999.00 -999.00 7.16000 53.91 12.56 100.84 0.00 731.52 2020.00 273.99 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 10 0 -999.00 114.21 99.70 -999.00 -999.00 8.13000 53.28 12.58 100.79 0.00 781.20 2020.00 274.59 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 11 0 -999.00 117.33 106.34 -999.00 -999.00 8.63000 51.92 12.72 100.75 0.00 794.24 2020.00 274.21 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 12 0 -999.00 112.57 110.60 -999.00 -999.00 8.27000 50.74 12.73 100.69 0.00 769.16 2020.00 274.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 13 0 -999.00 101.35 110.76 -999.00 -999.00 7.88000 49.30 12.76 100.64 0.00 710.34 2020.00 273.28 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 14 0 -999.00 83.03 104.85 -999.00 -999.00 7.41000 48.79 12.79 100.57 0.00 620.15 2020.00 272.56 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 15 0 -999.00 57.77 95.26 -999.00 -999.00 6.77000 48.12 12.92 100.51 0.00 507.90 2020.00 272.08 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 16 0 -999.00 28.58 82.88 -999.00 -999.00 6.39000 48.07 12.94 100.45 0.00 374.14 2020.00 275.04 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 17 0 -999.00 4.96 69.05 -999.00 -999.00 6.16000 48.14 12.84 100.38 0.00 249.99 2020.00 272.27 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 18 0 -999.00 -11.17 51.64 -999.00 -999.00 5.52000 52.93 12.41 100.36 0.00 130.05 2020.00 271.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 19 0 -999.00 -6.57 33.88 -999.00 -999.00 5.18000 58.63 11.60 100.36 0.00 43.27 2020.00 271.22 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 20 0 -999.00 -4.86 27.66 -999.00 -999.00 5.89000 63.44 10.62 100.37 0.00 2.01 2020.00 269.55 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 21 0 -999.00 -4.95 28.18 -999.00 -999.00 5.65000 66.41 10.05 100.34 0.00 0.00 2020.00 268.65 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 22 0 -999.00 -7.11 30.46 -999.00 -999.00 6.61000 70.74 9.38 100.31 0.00 0.00 2020.00 268.27 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 154 23 0 -999.00 -9.96 32.20 -999.00 -999.00 7.05000 72.25 9.20 100.28 0.00 0.00 2020.00 267.41 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 0 0 -999.00 -11.51 32.72 -999.00 -999.00 7.45000 75.13 8.80 100.23 0.00 0.00 2020.00 268.42 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 1 0 -999.00 -11.72 31.76 -999.00 -999.00 7.69000 77.48 8.58 100.22 0.00 0.00 2020.00 269.25 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 2 0 -999.00 -11.08 32.06 -999.00 -999.00 7.72000 78.74 8.57 100.19 0.00 11.29 2020.00 269.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 3 0 -999.00 -5.93 32.89 -999.00 -999.00 7.38000 77.20 9.29 100.17 0.00 74.54 2020.00 269.48 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 4 0 -999.00 6.41 34.90 -999.00 -999.00 6.73000 74.37 10.42 100.15 0.00 177.29 2020.00 269.96 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 5 0 -999.00 24.15 41.27 -999.00 -999.00 6.75000 70.90 11.36 100.16 0.00 301.57 2020.00 271.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 6 0 -999.00 45.16 50.56 -999.00 -999.00 7.30000 67.02 12.06 100.16 0.00 431.67 2020.00 272.81 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 7 0 -999.00 65.45 66.73 -999.00 -999.00 8.28000 62.71 12.57 100.15 0.00 556.30 2020.00 273.28 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 8 0 -999.00 87.40 85.16 -999.00 -999.00 9.68000 59.64 12.75 100.14 0.00 662.45 2020.00 274.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 9 0 -999.00 107.74 98.97 -999.00 -999.00 10.63000 56.05 12.86 100.13 0.00 736.12 2020.00 283.66 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 10 0 -999.00 107.75 107.49 -999.00 -999.00 10.58000 52.89 13.17 100.11 0.00 757.16 2020.00 283.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 11 0 -999.00 107.64 114.19 -999.00 -999.00 10.19000 50.72 13.34 100.07 0.00 763.34 2020.00 281.14 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 12 0 -999.00 104.88 117.62 -999.00 -999.00 9.47000 48.41 13.64 100.00 0.00 752.92 2020.00 278.69 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 13 0 -999.00 93.58 119.19 -999.00 -999.00 9.40000 46.53 14.07 99.96 0.00 714.83 2020.00 274.32 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 14 0 -999.00 70.27 116.06 -999.00 -999.00 9.31000 46.10 14.37 99.90 0.00 624.79 2020.00 277.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 15 0 -999.00 31.84 103.96 -999.00 -999.00 8.92000 46.63 14.45 99.89 0.00 483.85 2020.00 280.14 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 16 0 -999.00 10.41 95.08 -999.00 -999.00 8.82000 47.07 14.54 99.84 0.00 369.07 2020.00 281.93 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 17 0 -999.00 -10.69 82.09 -999.00 -999.00 8.27000 48.44 14.41 99.81 0.00 227.75 2020.00 300.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 155 18 0 -999.00 -26.59 65.08 -999.00 -999.00 7.37000 51.87 14.00 99.78 0.00 124.19 2020.00 296.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
